Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage
2024-05-19,Bulk Carrier,Transoceanic,Diesel,Good,10.731852584565667,1524.615474453861,1983.551729096276,6.401836670840364,Rough,1254.8563813112187,462897.7837381823,916755.145794152,64.01055515956912,1.4805875504829409,0.7796568026233083,2,86.90406733295217
2024-05-26,Container Ship,Short-haul,Diesel,Good,16.150422952867984,2063.58217648474,829.3584658686964,8.311653583282846,None,1718.9358798403682,382313.6509606739,121422.8737181977,65.47710241985156,1.1963367655290726,1.1454906150970037,8,76.43111257518038
2024-06-02,Tanker,None,Diesel,Fair,16.81206769628095,2987.9422423198484,168.00103404965307,7.636086447312178,Rough,168.22563946273493,394756.9713658036,702288.9168463387,64.70390309988039,0.32058259518614485,0.8261642829206299,2,57.27377614493893
2024-06-09,Bulk Carrier,Transoceanic,None,Good,23.414168806845886,2460.5455980342927,1853.29537026351,7.576546916203203,Rough,1028.3196645222042,496101.6164097448,846133.7129693492,30.55273620332056,0.15158013962548128,1.0786679445884872,5,67.68915889702954
2024-06-16,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,24.233804791164705,1683.8843677484692,1712.0786378719044,7.362249868547556,Moderate,1021.8292442712374,204137.5033095113,195198.89806172758,38.36046366772546,1.017768975653594,0.6945436160916559,2,91.1931269369679
2024-06-23,None,Coastal,None,Critical,11.85359362635982,2142.6465344976205,1596.1447443123325,11.612857174985024,Calm,1345.8893935806043,32545.639347309487,829715.9449496194,43.60331131245492,0.18839310133112583,0.598215609728596,1,86.99066931842277
2024-06-30,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Critical,22.690285838389435,1839.1071591931445,1606.3835329275807,9.710484817122133,Calm,1564.2281454884846,271743.7863700085,221629.21685304272,34.10264067897261,0.4183922347633494,1.3482476081723265,3,56.897336880006016
2023-06-04,Bulk Carrier,Transoceanic,Steam Turbine,Critical,11.901068461859998,959.9188238902402,292.2023281785391,7.829043520496764,None,1565.217483283477,379311.3747699151,448954.12662002695,44.540241537876696,1.4497772047806423,0.860914049037163,1,67.01208895696459
2023-06-11,Fish Carrier,Coastal,Diesel,Good,16.641877000146007,2583.174429671649,396.2234734634302,10.738715254737741,Moderate,1575.8964712814504,164336.3033178849,654957.2683901747,27.302529907626,1.2082838421849458,0.6113970111136501,2,93.56786060153321
2023-06-18,Bulk Carrier,Long-haul,Steam Turbine,Fair,12.257948406261594,2915.799793050361,1820.669642210423,8.322377116182695,Moderate,395.79526657057954,106669.25662982135,205031.17821696788,61.17547358806022,0.29653948500974125,1.3067278165052345,5,51.50321668255614
2023-06-25,None,Long-haul,Diesel,Critical,14.958661592977904,633.2797758142876,674.2489382600381,12.320788778383971,None,1416.562725261661,406433.8689725342,226561.63931713658,65.49579649877035,0.4849652755550963,1.44544964663654,6,67.8488014280741
2023-07-02,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,13.747695283129879,1538.1368580176234,1237.6574451133447,11.129081734217468,Moderate,1360.2024203375627,140067.06478108498,633020.5509724705,69.47723434356146,1.4600249249147441,0.7532979286737851,7,68.95226998599418
2023-07-09,Container Ship,Long-haul,Diesel,Fair,14.527277898268272,2835.943400707221,1775.1192736930332,13.02304681348593,Moderate,1599.0261180531763,218552.8603882246,692233.1711082635,61.569850995716344,0.5213258167087021,0.950030955039926,2,64.63097109892831
2023-07-16,Container Ship,Transoceanic,Steam Turbine,Critical,21.987517380628674,1026.2711668501292,51.604856380291366,14.653157931008673,Rough,1577.5348861638697,116183.59950209642,489102.805051033,67.5818810678621,1.092559394633167,0.6479655679388109,8,96.31242674397
2023-07-23,Bulk Carrier,Long-haul,Steam Turbine,Good,24.604999957577153,2871.57050502684,1692.2185098934556,14.322773814661435,Calm,1378.1288756370698,304087.1239994423,437723.38474561216,63.64137777951937,0.1750314841951367,1.2070964131036424,7,90.74977835468646
2023-07-30,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,22.329063637917262,1399.7900004878031,1389.2660276066633,10.811561183953913,Rough,627.635990031644,190872.65197838267,538517.6470188127,41.782688120712066,1.2174308641816527,1.372101073333719,5,85.51991951512372
2023-08-06,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),None,12.213855080580881,1450.3147082643582,1854.9083301846929,14.94111312786108,Moderate,1288.4212441272823,484256.11098630214,392054.5024722921,37.41492648724622,0.4257555806409419,0.6177505190717019,2,73.09056093902947
2023-08-13,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Fair,12.704878524092173,2643.753206654813,802.730199332627,7.9954950825711615,Rough,1578.8855981715092,437659.15280039597,324718.4491602666,27.17488338544546,0.3204761099713419,1.3668378928677707,2,81.35524436531479
2023-08-20,Fish Carrier,Transoceanic,Diesel,Critical,10.994784228261613,2861.1019796234023,1312.4912735625783,10.495628362520264,Moderate,1154.25687073743,485992.5613214819,875407.9129274386,23.21858714559821,0.7559892655213325,0.7836131461249731,3,53.80564305374611
2023-08-27,Fish Carrier,Long-haul,Diesel,Critical,24.022654274551932,1728.523219074223,1529.2220523152403,6.171682502167863,Calm,647.4355071799347,265798.49295998714,569624.0234195918,31.47809216195131,0.5836320839500253,1.2376449844089457,7,56.29075192235853
2023-09-03,Container Ship,Coastal,Steam Turbine,Good,19.143486198653733,2320.598826801097,1428.9092819456598,10.046252287975694,None,1982.7011543464528,266628.17169886886,417885.47683807235,21.061383085107757,0.3684782682427056,0.6411522318709912,7,95.63172445984952
2023-09-10,Tanker,Long-haul,Heavy Fuel Oil (HFO),Good,24.836188145617264,616.020679009472,355.79672112212774,14.196486167343881,Rough,608.6819697943359,253353.1779550202,602844.8648214104,69.1463153262192,0.9902292261793016,1.0876645855384783,2,75.7266079421511
2023-09-17,Container Ship,Long-haul,Steam Turbine,Fair,13.407528037401711,2551.4729997499176,440.6002267318735,7.1566266770361455,Calm,737.2365233912677,39590.44603864395,748379.0603283073,57.521034537209204,0.18456922909222606,0.5016932520617827,4,95.30610158644748
2023-09-24,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,23.318333809731598,2708.0966695892025,982.1253192409644,5.937998536844394,Moderate,1929.2509846820003,264110.5698795409,982917.3316754644,61.06038562657602,0.11625890992200104,1.4524958035590052,3,82.40766509244963
2023-10-01,Fish Carrier,Short-haul,Steam Turbine,Good,11.442892286962154,864.7077125532072,1781.366050529207,8.096185959160366,Calm,1752.5524885732034,327757.69083258556,627127.9523071484,51.6375086609389,1.0640766589700748,0.6651667410224996,4,57.75815943857164
2023-10-08,Container Ship,Short-haul,Diesel,Critical,21.892345278992217,1181.9951345901643,246.36142315439338,5.51928049564996,Moderate,1756.4023410733132,140819.55133811076,468415.28632566624,70.98304768188228,0.5597977791518429,1.132064532068651,7,95.75557914312225
2023-10-15,Container Ship,Transoceanic,Diesel,Fair,17.585670242326202,2411.351586557676,1911.1874539882917,8.21576526649142,Moderate,1388.9079456421853,125814.04620140232,488842.39824191114,27.306236044369797,1.2958071707760621,1.063761328491017,4,81.3121376302318
2023-10-22,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,11.347261990238579,621.9715103207935,1453.6829548793337,6.586166804415633,Moderate,1518.36528655813,464202.4692613038,201890.14463939922,48.70425159204273,0.6548749882561706,1.3253375799180644,2,96.60607366435329
2023-10-29,None,Short-haul,Steam Turbine,Critical,10.560860722970046,502.536919548487,1564.8540787941408,13.20794900161961,Calm,1725.2085608069497,208357.40159729973,867578.0802190835,37.043437540828194,1.026306746885343,1.2056264719655994,9,66.55290555246754
2023-11-05,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,23.845840139470493,1352.1041082257366,630.9132656401816,7.696058645741689,Rough,1154.2378234856787,348560.11094890255,778284.949118147,29.403841244529584,0.36648528924285617,1.115525465489086,9,83.75303442824179
2023-11-12,Bulk Carrier,Long-haul,Diesel,Critical,10.541920110852187,1095.7937617062403,497.46451855642584,9.60155667852611,Rough,906.4789864702076,173243.51373698688,185005.15905814475,62.98733329671105,1.303210831655454,1.0899349348138472,1,51.723442927729394
2023-11-19,Container Ship,Coastal,Diesel,Good,18.641817628537986,1401.9799397567695,232.82563007692772,8.282414984626794,Moderate,1509.1504192314694,410673.0782324028,348009.10589874804,41.233210161986925,0.7507201316789077,1.4893472432440995,8,60.904262680074346
2023-11-26,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Critical,17.73075868223061,1322.758053058106,925.1577640836003,6.280743185554563,Calm,846.8749961338233,480339.3501029571,348700.0106003945,26.847875442404312,0.2221329656526873,0.9916773466612683,4,98.65971747752835
2023-12-03,Container Ship,Long-haul,Diesel,Critical,16.494537680896066,1057.2972041145645,536.4753391473312,11.17991916641612,Calm,1438.5325054657571,403069.40464002773,622512.4305926652,65.495332782943,0.12635031699919097,1.2270074637448571,8,88.54609529316798
2023-12-10,Container Ship,None,Heavy Fuel Oil (HFO),Good,20.38333847192849,2112.3382563264577,1568.9716404200253,9.779141570281018,Rough,78.08151807922312,457742.46182046627,898071.7014539748,27.652870196588317,1.2464835834932262,0.549703716337124,1,97.29267873709026
2023-12-17,Tanker,Coastal,Steam Turbine,Fair,12.414401880500867,1923.534691398028,959.0685317857008,12.677977388420555,Calm,1004.619420660756,22296.209358379852,862101.8090838675,39.04882447809037,0.6293288302709907,0.9542179732641941,1,75.10360933060387
2023-12-24,Tanker,Transoceanic,Steam Turbine,Good,24.17581403712227,2275.4662117851485,1529.8773171804542,13.374485605814654,None,347.810840451516,368449.55252815783,421995.7584604564,54.72949080032121,0.70421871687341,1.1919681159722297,4,62.99307812723771
2023-12-31,Bulk Carrier,None,Diesel,Fair,22.213798853953726,2411.9560787274368,628.2986945037857,5.143841985683442,Moderate,251.34802958967404,164668.90761219838,187495.65477104668,35.41992158242327,0.7761521995025094,1.1801462279727437,3,99.33951000753072
2024-01-07,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),None,15.98787651462278,1354.19087623602,1049.8334191928116,13.205035763214557,Calm,1412.2273072217288,175179.60097871255,274443.5432628994,35.93133142097556,1.1873852847648771,1.0760777535713513,2,57.21914905359513
2024-01-14,Container Ship,Transoceanic,Steam Turbine,Fair,14.498463034958057,745.6688305875612,272.2800748958266,11.314934586031118,Moderate,1581.6318642116898,183551.77978724785,110609.82618629467,70.88573990373793,0.8747354668513894,0.5918174282195608,1,72.34713853326019
2024-01-21,Bulk Carrier,Long-haul,Diesel,Critical,17.13820532135175,2602.7504207871903,924.4373040775646,11.035074812529622,Moderate,841.4164549268193,376122.9060021393,453249.22582685854,71.07637779115049,1.4240753031377857,0.9996307133998512,6,95.12448187267972
2024-01-28,Fish Carrier,Transoceanic,Diesel,Good,14.236810469401982,2498.804460266832,1128.7791691506775,8.75936534828016,Rough,309.7770753223463,107572.57029908814,236690.3629557923,54.459830942562036,0.5670395373909741,1.4567900409739474,3,78.87586492911188
2024-02-04,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,13.695226625399664,562.5274457210834,1170.431789717428,11.157019086250195,Rough,548.6424841415296,429621.00816304126,298678.8751442777,16.936946634849978,0.5672485494141271,1.3843262575506308,1,51.54367897594375
2024-02-11,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,13.386881454297956,2486.4599589026157,1259.420473953621,12.067834287232547,Calm,1085.632145705225,85969.85706191699,427358.1630934214,13.602052351596514,0.5981953091331554,1.1504105194669338,7,54.38817159739917
2024-02-18,None,Long-haul,Diesel,Fair,10.211175837770126,2824.335233601289,69.81139830710362,11.038304866817427,Moderate,225.87905217246288,293171.40655728884,844402.2991982083,44.877341156027114,0.4208338468909487,0.901563734315589,6,66.02997538125548
2024-02-25,Bulk Carrier,Short-haul,Steam Turbine,Good,21.4412715796459,1883.3792454344598,482.88239370305683,11.57062878111961,Rough,364.7734983039725,420651.4621395816,226159.69878157246,20.35598052922398,1.4155885740048573,1.1080203008409064,9,61.841816142859614
2024-03-03,Tanker,Transoceanic,Diesel,Critical,15.908571143665725,1760.117814270817,1418.5830624169255,8.097300648690398,Rough,1234.590925344524,455125.975000659,645054.6195489469,62.35365459939602,1.1132704561566515,1.344265222601381,7,88.95285282343585
2024-03-10,Container Ship,Coastal,Heavy Fuel Oil (HFO),Good,24.334220552540373,928.1765914453013,279.0334248626504,11.242726788499581,Moderate,798.0783386661294,88825.58486310038,467933.05457873835,16.804536038560283,1.4001510685860852,1.4224434513573962,2,67.03507263096807
2024-03-17,Bulk Carrier,Short-haul,Steam Turbine,Good,19.641652229383087,538.4089296917548,740.5003836645842,5.1155136031408635,Rough,1503.0518828006398,399654.91507601086,321871.05349546706,27.478622802422382,0.6160026132717114,0.5608222243990195,1,83.23087047374847
2024-03-24,Container Ship,Transoceanic,Diesel,Good,24.200736810301375,1116.7361376130766,846.4833155986079,11.680774501063784,Moderate,58.51911282027576,385399.4592153548,385010.5046536624,46.99724228427907,1.2582551947283793,0.8098687026504104,5,87.03390536363509
2024-03-31,Container Ship,Transoceanic,Steam Turbine,Good,24.701382327166698,2094.1290970941263,284.981339752989,7.218715773954004,Rough,1289.24269474485,125553.39057297476,213843.86383983772,46.6735450471999,0.6302946901342469,0.7118098200282799,8,70.94111426035792
2024-04-07,None,Transoceanic,Diesel,Critical,13.213398732530049,689.782248115041,1048.5085733214314,5.51997792886843,Moderate,1376.916682240303,224214.20511955835,545395.227388403,61.61176747874069,0.603737634399349,0.6762170163784974,6,73.97654213208315
2024-04-14,Bulk Carrier,Transoceanic,Diesel,Critical,23.653049815616054,1182.8827121151344,537.8380023917096,14.356552183111669,Calm,1620.1257146118303,410339.3082242262,815170.7402188309,39.48722288656297,0.7180885360743468,0.5942487975236636,7,52.754337297483225
2024-04-21,Tanker,None,Diesel,Fair,23.544387201456196,2894.6967211190495,748.2953805448865,6.507402745995867,Moderate,1911.5215247613432,110179.07284092046,812245.0270666025,29.62319264116646,0.8094938991446802,1.4048257971651021,3,63.39891699610742
2024-04-28,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,20.28342119555299,890.4371030276196,937.688428119155,10.002388775370996,Rough,111.98214352639961,488685.89330793964,157715.61786918936,62.745559311815036,0.7243046657197628,0.6745732725339757,6,54.174739965431826
2024-05-05,Fish Carrier,Long-haul,Steam Turbine,Good,22.82052440470338,556.074415062243,835.7866472901633,14.770782027995073,Rough,1493.0472653568072,146704.0709925249,566979.7620032685,54.901703482049946,1.364178736791376,0.5989130860830364,4,52.30026215081537
2024-05-12,Container Ship,Short-haul,None,Critical,13.19723489299716,1944.1991309484495,1362.5768942624331,10.13885171912354,Moderate,666.2717505700452,251181.61338848734,683754.4215184458,59.95627982226129,0.7308596278494812,0.7758564890945429,2,85.50348934416886
2024-05-19,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Good,19.53217904792779,2268.3297143457976,1183.8463871476433,13.511597880729443,Moderate,1171.9954924447886,127391.81477330641,511803.6474350894,34.557868295312076,1.4163792978098928,0.8747308217636844,5,70.7287246759592
2024-05-26,Tanker,Short-haul,Diesel,Critical,14.401434429372593,713.0698153232155,1836.3408082110614,5.88243577443404,Calm,1505.2834056837266,227637.72026511672,819243.9685650892,61.08851126040409,0.19869355392111063,0.9784732056933627,1,54.01600336389535
2024-06-02,None,Transoceanic,Heavy Fuel Oil (HFO),Critical,22.125788033594304,2633.26763906859,1344.2466471683833,9.047723971419702,Rough,1952.554999818347,105656.33706362019,392108.5573776696,19.913040513416668,0.3714091621752472,0.8862414051795124,9,63.13941735131895
2024-06-09,Container Ship,Short-haul,Diesel,Critical,22.96665999462624,1755.4208627717935,188.48461246843286,5.342526860798924,Rough,941.350666719291,81445.1401026028,848388.0218002163,65.58547545875582,0.3326534465585823,0.8746397339429454,9,84.24459893725384
2024-06-16,Container Ship,Long-haul,Steam Turbine,Good,22.62858667138414,2485.779348239722,959.8856382187487,13.684142718663812,Calm,1095.5388069916148,405132.82718103385,889529.1273520766,12.336926130601352,0.6136486452109593,0.8651450382606732,7,51.01281108415596
2024-06-23,Container Ship,None,Steam Turbine,Good,23.45941895969588,1268.7790548888427,1953.6176713598554,5.635989815479272,Moderate,1731.9945292197822,188272.85359861157,990339.3579989646,62.53145813662509,0.2161815843552769,0.7541257756028201,6,83.44608999679411
2024-06-30,Bulk Carrier,Long-haul,Diesel,Good,16.570052733963777,1103.4056323780005,1684.4798135931537,11.773248420600709,Moderate,1957.539825042031,392620.3906976006,967359.7804351605,12.957583396399151,0.42911459618536707,1.4674221320606158,9,73.69449124135261
2023-06-04,Container Ship,Long-haul,Diesel,Fair,21.17002560832281,759.0668717036071,1424.3638256491652,6.433191788773508,Calm,1451.010205797174,340921.11401179247,456736.3496722993,69.365847954021,0.9847388173601138,1.3685080042226727,2,70.76245231815939
2023-06-11,Tanker,Coastal,Heavy Fuel Oil (HFO),Fair,10.757450293608047,779.8808656883534,543.1451857121075,6.989896577393045,Moderate,935.48934829086,464084.87410218787,207787.82707928107,57.09702325930133,0.6492314283561732,1.1494124179025604,8,50.99080138641318
2023-06-18,Tanker,Coastal,Heavy Fuel Oil (HFO),Good,22.874922222326408,809.8590223559738,814.6301007192807,6.986495181737096,Rough,785.8502272255923,24143.064112691492,66957.61260270397,18.69561501123607,0.6089338832876089,0.7088092531815336,1,56.968711292986114
2023-06-25,Tanker,Long-haul,Steam Turbine,Good,20.241291856325986,2745.0109194472693,828.2591466467751,10.001621517696965,Rough,845.934273710867,250521.45359919142,658398.6230683188,24.848914639807862,0.9683814100055148,1.0478426266080465,5,59.399160167226654
2023-07-02,Container Ship,Short-haul,Steam Turbine,Fair,18.076132032522178,972.6006987672279,1811.6436579571216,6.222665874991014,Calm,1339.9846370079185,37766.103039248905,298870.28430201474,67.21878593740338,1.1031771339561574,0.621360366687765,2,96.15405999555776
2023-07-09,Tanker,Transoceanic,Diesel,Good,20.908860272495225,1845.301020289065,858.6060537068284,7.194078814222982,Rough,1174.8992195230362,172845.2648163535,968308.7613752286,32.70935201517617,1.264572374454275,1.3940527255804107,4,73.53435383432749
2023-07-16,Fish Carrier,Coastal,Steam Turbine,Good,12.586025628370592,1333.2012983737338,1795.532535168611,6.618555466461471,Rough,1191.9918471763176,165159.15912845387,595029.919960332,55.79077159151876,1.414628352428694,1.3454372982957674,2,61.348504044031976
2023-07-23,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),None,22.37635800985702,1250.8711254121554,1294.8776571067865,5.670600286963124,Rough,759.5059115202208,36299.04136419763,277717.2765800025,20.087852929014318,0.7528184554263984,0.7523957641807528,4,59.98053325724412
2023-07-30,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,17.195946254726795,2526.3180881388016,628.9563746158584,6.567807462168595,Calm,1687.7417748806924,272069.98218664003,705478.7404956679,35.33788080755866,0.24521018344968984,0.7081051600185576,6,90.33359795880199
2023-08-06,Container Ship,Coastal,Diesel,Good,12.57405750570738,1828.232958544764,1472.234836618539,6.9299302987336295,Calm,70.33052264984065,181304.26486966494,414680.3204639185,69.09853533716613,1.3939752305608866,0.6169002328813765,4,66.18334280787113
2023-08-13,Fish Carrier,Short-haul,Steam Turbine,Good,22.05398439762279,1804.9240487967456,1710.0444809057544,11.903043020069358,Moderate,1848.0443387776322,194031.59997223623,679370.0849842156,62.67542926121155,1.4291869251079043,0.9280250107933499,7,92.20527052250856
2023-08-20,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,19.856322685683956,2775.5620412988787,702.5209439946309,8.067196110605288,Calm,1612.9525769043921,283563.60296001425,489750.1019617983,25.711267432985586,0.7145144145625488,1.473825813323906,3,54.94594605853624
2023-08-27,Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,15.987070489407268,1712.0812956155069,1327.857364465285,7.054239319396397,Moderate,578.0308597463121,42623.20332853467,212925.8707374538,51.31664080359977,0.3656386658206402,0.8054077975540214,6,89.19626864965318
2023-09-03,Tanker,Long-haul,Steam Turbine,Critical,21.101640466751313,2052.7790365274914,706.4159824861341,14.787218585170884,Calm,1223.202214100532,46865.209729792914,980585.1115608697,63.44125676398835,0.3393304752752876,0.8999683210808073,4,85.8519286459269
2023-09-10,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,19.05822235471703,2512.3632324692603,1229.9559995112797,10.274153993404514,Calm,819.0621997840092,332963.0390544705,619921.0089118378,63.14445032115671,0.7095043321664765,1.0903903068219987,8,85.85387912510429
2023-09-17,Tanker,Long-haul,Diesel,None,13.092228765972536,627.9294486934218,53.00847979584421,10.31546885500963,Calm,698.4957227285739,293644.56109624234,271513.0559574064,37.41186450576885,1.3573267470509425,0.6768629036772147,2,69.45195841431577
2023-09-24,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,19.918191400403245,2213.117492726496,1810.5688870993226,6.676387572499554,Moderate,676.9674240616278,378996.67994777864,93119.88140733547,31.93046599607998,1.2181207428729086,0.5667749338657578,9,89.38699447454297
2023-10-01,Container Ship,Short-haul,Diesel,Fair,10.368736220100223,2770.504480695201,1680.6622429480772,10.280298132101441,Moderate,1434.8369951999464,333307.68969196617,299628.7351111236,19.88137534588529,1.190836414746239,1.4947743860137892,9,58.99258583080365
2023-10-08,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,19.971162646311207,2386.4986251050805,788.0020057970357,10.330472251954813,Moderate,792.6489849588855,140993.91842604513,657328.1852583241,67.518594257215,1.3713603977690252,0.9747485188986388,3,92.85233106483732
2023-10-15,Fish Carrier,Transoceanic,Diesel,Fair,19.704664677869587,628.8702396715089,1589.2386519010054,9.021743428394391,Moderate,951.0276383917517,341419.0106029549,431699.8118743222,47.393512702871895,0.8823839594221974,0.8332090101151896,6,51.39789644699317
2023-10-22,None,Transoceanic,Steam Turbine,Fair,13.717370523352262,1379.659461120832,1009.9677210780887,8.253836189825783,Rough,1303.963355468045,422750.4495509343,761831.5940983986,36.988959667154305,1.0946548351572347,1.4204911469005626,5,72.95635106835638
2023-10-29,None,Coastal,Diesel,Critical,15.039839220445609,839.9903244020153,1782.3787617855173,9.868495189195494,Moderate,1130.301545861332,23319.534837410178,921544.088518523,43.941079014794724,1.1109203928937352,1.467585319361993,5,90.51001507415964
2023-11-05,Bulk Carrier,Short-haul,Diesel,Fair,14.87424164904596,1114.244732123815,266.8695505551444,6.919298001572772,Calm,1075.3777383702889,84470.63053754433,438355.2763988729,14.7006046378703,0.7832675105711803,1.0153312140266464,5,89.58899385506612
2023-11-12,Tanker,Long-haul,Heavy Fuel Oil (HFO),None,13.67393042898708,995.0384882324072,1983.8066211713221,11.68557087080697,Rough,230.51888044689184,169199.41224606262,354608.85799841257,33.706461640781036,0.6450544310323304,0.8531396783231071,5,56.0020302673255
2023-11-19,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,19.422044596476738,2091.4339403964577,1447.0348812906007,10.036242621295969,Calm,1222.42538169,306835.31511530286,509989.57942767756,40.89816718471653,0.6154120089221471,1.288880294623721,8,83.17423478561952
2023-11-26,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,23.6526289983342,997.0149465007926,144.7431057838894,8.308550798973755,Rough,561.0809277204003,77649.47714808231,849724.5898637199,71.81472451016487,1.1322159553498772,0.707404743037773,6,55.00914614486591
2023-12-03,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,21.62608991333947,1255.4747169137909,1376.072256877668,7.825541884061802,Rough,100.80120024424727,48116.6153024156,498859.5713911412,13.473155084749713,0.8062683348257322,0.9965745220327713,8,74.27948845858423
2023-12-10,Container Ship,Transoceanic,Diesel,Fair,23.67118852870373,1580.6156256636184,1772.7150185443163,12.586775148938358,Calm,1658.9923483731134,182377.03449411134,84620.91584553992,29.958604057403143,1.0293532320461476,1.0927817785979754,3,54.16717861083728
2023-12-17,Container Ship,Short-haul,Diesel,Fair,10.799794142014834,2754.852170098904,610.0868526960533,14.356086133956696,Rough,1542.9097694350585,236764.99609699723,156045.53612139964,49.13030628171165,0.4381458136743307,0.9979627755333934,3,72.95094355179415
2023-12-24,Tanker,Transoceanic,Steam Turbine,Good,21.163295180725285,1298.388891763609,1143.6890360951916,7.480125253287175,Rough,1848.3477391280048,454499.9562343403,374147.268786115,49.82970539790957,1.3336495777092074,0.6951410442185519,4,72.99704796274008
2023-12-31,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,24.97203105262475,2015.0047276004568,1241.116286578266,6.85572549456478,Rough,1820.917339653409,172666.90209867424,265299.9548728918,32.28621462548706,0.3317008872106729,0.832426895566921,8,50.44632998232275
2024-01-07,Bulk Carrier,Transoceanic,Steam Turbine,Good,10.479994774409723,2437.594062604986,944.0566032433077,9.868966515760107,Rough,371.33477618427577,422350.84883851657,302288.68102459563,63.509900915687645,0.7559866513772286,0.8321672870284157,8,89.31177527331977
2024-01-14,Tanker,Long-haul,Steam Turbine,Critical,13.416652151612059,663.2890607004678,158.77954882724651,10.737490618189529,Calm,808.1926620226465,390303.3384746322,317274.7742969864,23.25726270599158,1.4963873972338313,1.2612623610153189,5,89.33134035435567
2024-01-21,Container Ship,Coastal,Steam Turbine,Fair,11.034450155909905,626.8832676333478,784.5807309182576,12.743289619348426,Moderate,1647.8193633934209,198856.73139130577,244211.65425948647,36.93344140686929,0.3439208274128086,1.4737782927610201,1,78.35732083080111
2024-01-28,Fish Carrier,Short-haul,Diesel,Critical,17.270416936363958,2490.3862368854725,436.32745911908,13.622963339685215,Calm,1143.1597254020076,220679.4030690983,901429.5335903969,44.87158321994036,0.5063710614520692,0.9635158184570247,6,62.53479809037053
2024-02-04,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,11.284659629646981,2678.4169832529906,1273.1299087448742,12.724019742109625,Moderate,697.0877014304291,305945.1990141162,558365.8258081318,21.969437777459802,0.863852406551383,0.8448656394106487,1,92.8314449257027
2024-02-11,Fish Carrier,Long-haul,Diesel,Good,18.738376481480778,2016.9002447526998,1939.037798211033,7.475492965420042,Calm,1046.3832741079127,247605.4529400612,662827.1650402772,39.18141609331093,0.14125507917967237,0.9924957072087627,1,59.9639527177509
2024-02-18,Tanker,Short-haul,Steam Turbine,Fair,24.559098067990213,1807.8589720711752,930.4113417388821,7.543430225045587,Calm,1815.9395049683415,83774.5758413242,616885.759855104,49.30819470271378,0.6058152034155582,0.5175765057667128,9,78.24980991713873
2024-02-25,None,Transoceanic,Heavy Fuel Oil (HFO),Good,13.41286182296108,2516.9986678150026,620.4910798098899,14.02627432627301,Moderate,1443.3565456541392,338395.7846785369,630451.1965754909,13.057935784542305,1.2377468236240183,1.4419743537480545,5,58.11601779119916
2024-03-03,None,Long-haul,Heavy Fuel Oil (HFO),Good,21.086701849711954,1267.7071332728983,274.09708320814127,5.619539876972622,None,1257.515676777469,132942.34782228392,757049.8286259361,58.8004490683786,1.4693407622374959,1.3560750877589487,4,74.4748841344315
2024-03-10,Container Ship,Long-haul,Diesel,Critical,15.200700760630237,2225.3407945751514,1035.073458463197,6.060804022376836,Moderate,1243.1881650436171,290295.9694321211,562172.9473389992,17.606906872288373,0.9836852265954041,1.0624207301619846,3,58.23427805653513
2024-03-17,Fish Carrier,Short-haul,Steam Turbine,Critical,23.596975035880444,1553.1661318270858,516.6851859717974,13.682063868268342,Rough,1999.1266967989582,134720.0384517219,81900.20379000684,63.505611346474716,0.8945817917520771,0.5979024409735344,4,75.31938536247583
